datetime,currency,impact,event,actual,forecast,previous,category_lv1,category_lv2,category_lv3,date,time
2024-05-30 23:05:00,USD,yellow,FOMC Member Williams Speaks,,,,speak,central bank speak,unspecified,2024-05-30 00:00:00,23:05:00
2024-05-31 06:30:00,JPY,orange,Tokyo Core CPI y/y,0.019,0.019,0.016,inflation,general cpi,y/y,2024-05-31 00:00:00,06:30:00
2024-05-31 06:30:00,JPY,yellow,Unemployment Rate,0.026000000000000002,0.026000000000000002,0.026000000000000002,employment indicators,unemployment rate,unspecified,2024-05-31 00:00:00,06:30:00
2024-05-31 06:50:00,JPY,yellow,Prelim Industrial Production m/m,-0.001,0.015,0.044000000000000004,production indicators,unspecified,m/m,2024-05-31 00:00:00,06:50:00
2024-05-31 06:50:00,JPY,yellow,Retail Sales y/y,0.024,0.018000000000000002,0.011000000000000001,sales indicators,retail sales,y/y,2024-05-31 00:00:00,06:50:00
2024-05-31 08:30:00,AUD,yellow,Private Sector Credit m/m,0.005,0.004,0.004,other,unspecified,m/m,2024-05-31 00:00:00,08:30:00
2024-05-31 08:30:00,CNY,red,Manufacturing PMI,49.5,50.5,50.4,production indicators,manufacturing pmi,unspecified,2024-05-31 00:00:00,08:30:00
2024-05-31 08:30:00,CNY,orange,Non-Manufacturing PMI,51.1,51.5,51.2,production indicators,manufacturing pmi,unspecified,2024-05-31 00:00:00,08:30:00
2024-05-31 12:00:00,JPY,yellow,Housing Starts y/y,0.139,-0.002,-0.128,other,unspecified,y/y,2024-05-31 00:00:00,12:00:00
2024-05-31 12:30:00,EUR,yellow,French Final Private Payrolls q/q,0.003,0.002,0.002,other,unspecified,q/q,2024-05-31 00:00:00,12:30:00
2024-05-31 13:00:00,EUR,yellow,German Import Prices m/m,0.006999999999999999,0.005,0.004,other,unspecified,m/m,2024-05-31 00:00:00,13:00:00
2024-05-31 13:00:00,EUR,yellow,German Retail Sales m/m,-0.012,-0.002,0.026000000000000002,sales indicators,retail sales,m/m,2024-05-31 00:00:00,13:00:00
2024-05-31 13:00:00,GBP,yellow,Nationwide HPI m/m,0.004,0.001,-0.004,other,unspecified,m/m,2024-05-31 00:00:00,13:00:00
2024-05-31 13:30:00,CHF,yellow,Retail Sales y/y,0.027000000000000003,0.002,-0.002,sales indicators,retail sales,y/y,2024-05-31 00:00:00,13:30:00
2024-05-31 13:45:00,EUR,yellow,French Consumer Spending m/m,-0.008,0.002,0.005,other,unspecified,m/m,2024-05-31 00:00:00,13:45:00
2024-05-31 13:45:00,EUR,yellow,French Prelim CPI m/m,0.0,0.001,0.005,inflation,prelim cpi,m/m,2024-05-31 00:00:00,13:45:00
2024-05-31 13:45:00,EUR,yellow,French Prelim GDP q/q,0.002,0.002,0.002,gdp,prelim gdp,q/q,2024-05-31 00:00:00,13:45:00
2024-05-31 15:30:00,GBP,yellow,M4 Money Supply m/m,0.001,0.004,0.006999999999999999,other,unspecified,m/m,2024-05-31 00:00:00,15:30:00
2024-05-31 15:30:00,GBP,yellow,Mortgage Approvals,61000.0,62000.0,61000.0,other,unspecified,unspecified,2024-05-31 00:00:00,15:30:00
2024-05-31 15:30:00,GBP,yellow,Net Lending to Individuals m/m,3100000000.0,2000000000.0,1900000000.0,other,unspecified,m/m,2024-05-31 00:00:00,15:30:00
2024-05-31 16:00:00,EUR,red,Core CPI Flash Estimate y/y,0.028999999999999998,0.027000000000000003,0.027000000000000003,inflation,flash cpi,y/y,2024-05-31 00:00:00,16:00:00
2024-05-31 16:00:00,EUR,red,CPI Flash Estimate y/y,0.026000000000000002,0.025,0.024,inflation,flash cpi,y/y,2024-05-31 00:00:00,16:00:00
2024-05-31 16:00:00,EUR,yellow,Italian Prelim CPI m/m,0.002,0.002,0.001,inflation,prelim cpi,m/m,2024-05-31 00:00:00,16:00:00
2024-05-31 19:30:00,CAD,red,GDP m/m,0.0,0.0,0.002,gdp,gdp general,m/m,2024-05-31 00:00:00,19:30:00
2024-05-31 19:30:00,USD,red,Core PCE Price Index m/m,0.002,0.003,0.003,inflation,core pce,m/m,2024-05-31 00:00:00,19:30:00
2024-05-31 19:30:00,USD,yellow,Personal Income m/m,0.003,0.003,0.005,other,unspecified,m/m,2024-05-31 00:00:00,19:30:00
2024-05-31 19:30:00,USD,yellow,Personal Spending m/m,0.002,0.003,0.006999999999999999,other,unspecified,m/m,2024-05-31 00:00:00,19:30:00
2024-05-31 20:45:00,USD,orange,Chicago PMI,35.4,41.1,37.9,production indicators,unspecified,unspecified,2024-05-31 00:00:00,20:45:00
2024-06-01 05:15:00,USD,yellow,FOMC Member Bostic Speaks,,,,speak,central bank speak,unspecified,2024-06-01 00:00:00,05:15:00
2024-06-03 00:00:00,NZD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-06-03 00:00:00,00:00:00
2024-06-03 06:50:00,JPY,yellow,Capital Spending q/y,0.068,0.122,0.16399999999999998,other,unspecified,q/y,2024-06-03 00:00:00,06:50:00
2024-06-03 07:30:00,JPY,yellow,Final Manufacturing PMI,50.4,50.5,50.5,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,07:30:00
2024-06-03 08:00:00,AUD,yellow,MI Inflation Gauge m/m,0.003,,0.001,inflation,unspecified,m/m,2024-06-03 00:00:00,08:00:00
2024-06-03 08:45:00,CNY,yellow,Caixin Manufacturing PMI,51.7,51.6,51.4,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,08:45:00
2024-06-03 13:30:00,AUD,yellow,Commodity Prices y/y,-0.042,,-0.121,other,unspecified,y/y,2024-06-03 00:00:00,13:30:00
2024-06-03 14:15:00,EUR,yellow,Spanish Manufacturing PMI,54.0,52.5,52.2,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,14:15:00
2024-06-03 14:30:00,CHF,yellow,Manufacturing PMI,46.4,45.4,41.4,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,14:30:00
2024-06-03 14:45:00,EUR,yellow,Italian Manufacturing PMI,45.6,47.9,47.3,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,14:45:00
2024-06-03 14:50:00,EUR,yellow,French Final Manufacturing PMI,46.4,46.7,46.7,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,14:50:00
2024-06-03 14:55:00,EUR,yellow,German Final Manufacturing PMI,45.4,45.4,45.4,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,14:55:00
2024-06-03 15:00:00,EUR,yellow,Final Manufacturing PMI,47.3,47.4,47.4,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,15:00:00
2024-06-03 15:30:00,GBP,yellow,Final Manufacturing PMI,51.2,51.3,51.3,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,15:30:00
2024-06-03 20:30:00,CAD,yellow,Manufacturing PMI,49.3,,49.4,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,20:30:00
2024-06-03 20:45:00,USD,red,Final Manufacturing PMI,51.3,50.9,50.9,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,20:45:00
2024-06-03 21:00:00,USD,red,ISM Manufacturing PMI,48.7,49.8,49.2,production indicators,manufacturing pmi,unspecified,2024-06-03 00:00:00,21:00:00
2024-06-03 21:00:00,USD,orange,ISM Manufacturing Prices,57.0,60.0,60.9,other,unspecified,unspecified,2024-06-03 00:00:00,21:00:00
2024-06-03 21:00:00,USD,yellow,Construction Spending m/m,-0.001,0.002,-0.002,other,unspecified,m/m,2024-06-03 00:00:00,21:00:00
2024-06-03 00:00:00,USD,yellow,Wards Total Vehicle Sales,15900000.0,15800000.0,15700000.0,other,unspecified,unspecified,2024-06-03 00:00:00,00:00:00
2024-06-04 06:01:00,GBP,yellow,BRC Retail Sales Monitor y/y,0.004,0.012,-0.044000000000000004,sales indicators,retail sales,y/y,2024-06-04 00:00:00,06:01:00
2024-06-04 06:50:00,JPY,yellow,Monetary Base y/y,0.009000000000000001,0.022000000000000002,0.021,other,unspecified,y/y,2024-06-04 00:00:00,06:50:00
2024-06-04 08:30:00,AUD,yellow,Company Operating Profits q/q,-0.025,-0.009000000000000001,0.071,other,unspecified,q/q,2024-06-04 00:00:00,08:30:00
2024-06-04 08:30:00,AUD,yellow,Current Account,-4900000000.0,5600000000.0,2700000000.0,other,unspecified,unspecified,2024-06-04 00:00:00,08:30:00
2024-06-04 10:35:00,JPY,yellow,10-y Bond Auction,,,,bond,bond auction,10-year,2024-06-04 00:00:00,10:35:00
2024-06-04 13:30:00,CHF,red,CPI m/m,0.003,0.003,0.003,inflation,general cpi,m/m,2024-06-04 00:00:00,13:30:00
2024-06-04 13:45:00,EUR,yellow,French Gov Budget Balance,-91600000000.0,,-52800000000.0,submit,budget release,unspecified,2024-06-04 00:00:00,13:45:00
2024-06-04 14:00:00,EUR,yellow,Spanish Unemployment Change,-58700.0,-55400.0,-60500.0,employment indicators,employment change,unspecified,2024-06-04 00:00:00,14:00:00
2024-06-04 14:55:00,EUR,yellow,German Unemployment Change,25000.0,7000.0,10000.0,employment indicators,employment change,unspecified,2024-06-04 00:00:00,14:55:00
2024-06-04 21:00:00,USD,red,JOLTS Job Openings,8060000.000000001,8369999.999999999,8359999.999999999,employment indicators,job openings,unspecified,2024-06-04 00:00:00,21:00:00
2024-06-04 21:00:00,USD,yellow,Factory Orders m/m,0.006999999999999999,0.006999999999999999,0.008,production indicators,unspecified,m/m,2024-06-04 00:00:00,21:00:00
2024-06-04 21:02:00,USD,yellow,RCM/TIPP Economic Optimism,40.5,45.2,41.8,other,unspecified,unspecified,2024-06-04 00:00:00,21:02:00
2024-06-04 22:11:00,NZD,yellow,GDT Price Index,0.017,,0.033,other,unspecified,unspecified,2024-06-04 00:00:00,22:11:00
2024-06-05 05:45:00,NZD,yellow,Overseas Trade Index q/q,0.051,0.031,-0.078,other,unspecified,q/q,2024-06-05 00:00:00,05:45:00
2024-06-05 06:30:00,JPY,yellow,Average Cash Earnings y/y,0.021,0.017,0.01,other,unspecified,y/y,2024-06-05 00:00:00,06:30:00
2024-06-05 08:30:00,AUD,red,GDP q/q,0.001,0.002,0.003,gdp,gdp general,q/q,2024-06-05 00:00:00,08:30:00
2024-06-05 08:45:00,CNY,yellow,Caixin Services PMI,54.0,52.5,52.5,production indicators,services pmi,unspecified,2024-06-05 00:00:00,08:45:00
2024-06-05 13:45:00,EUR,yellow,French Industrial Production m/m,0.005,0.003,-0.002,production indicators,unspecified,m/m,2024-06-05 00:00:00,13:45:00
2024-06-05 14:15:00,EUR,yellow,Spanish Services PMI,56.9,56.5,56.2,production indicators,services pmi,unspecified,2024-06-05 00:00:00,14:15:00
2024-06-05 14:45:00,EUR,yellow,Italian Services PMI,54.2,54.4,54.3,production indicators,services pmi,unspecified,2024-06-05 00:00:00,14:45:00
2024-06-05 14:50:00,EUR,yellow,French Final Services PMI,49.3,49.4,49.4,production indicators,services pmi,unspecified,2024-06-05 00:00:00,14:50:00
2024-06-05 14:55:00,EUR,yellow,German Final Services PMI,54.2,53.9,53.9,production indicators,services pmi,unspecified,2024-06-05 00:00:00,14:55:00
2024-06-05 15:00:00,EUR,yellow,Final Services PMI,53.2,53.3,53.3,production indicators,services pmi,unspecified,2024-06-05 00:00:00,15:00:00
2024-06-05 15:30:00,GBP,yellow,Final Services PMI,52.9,52.9,52.9,production indicators,services pmi,unspecified,2024-06-05 00:00:00,15:30:00
2024-06-05 16:00:00,EUR,yellow,PPI m/m,-0.01,-0.006,-0.005,inflation,general ppi,m/m,2024-06-05 00:00:00,16:00:00
2024-06-05 19:15:00,USD,red,ADP Non-Farm Employment Change,152000.0,173000.0,188000.0,employment indicators,employment change,unspecified,2024-06-05 00:00:00,19:15:00
2024-06-05 19:30:00,CAD,yellow,Labor Productivity q/q,-0.003,-0.002,0.002,other,unspecified,q/q,2024-06-05 00:00:00,19:30:00
2024-06-05 20:45:00,CAD,red,BOC Rate Statement,,,,monetary policy,rate statement/policy rate,unspecified,2024-06-05 00:00:00,20:45:00
2024-06-05 20:45:00,CAD,red,Overnight Rate,0.0475,0.0475,0.05,monetary policy,rate decision,unspecified,2024-06-05 00:00:00,20:45:00
2024-06-05 20:45:00,USD,orange,Final Services PMI,54.8,54.8,54.8,production indicators,services pmi,unspecified,2024-06-05 00:00:00,20:45:00
2024-06-05 21:00:00,USD,red,ISM Services PMI,53.8,51.0,49.4,production indicators,services pmi,unspecified,2024-06-05 00:00:00,21:00:00
2024-06-05 21:30:00,CAD,red,BOC Press Conference,,,,speak,press conference,unspecified,2024-06-05 00:00:00,21:30:00
2024-06-05 21:30:00,USD,yellow,Crude Oil Inventories,1200000.0,-2100000.0,-4200000.0,other,unspecified,unspecified,2024-06-05 00:00:00,21:30:00
2024-06-06 08:00:00,NZD,yellow,ANZ Commodity Prices m/m,0.011000000000000001,,0.005,other,unspecified,m/m,2024-06-06 00:00:00,08:00:00
2024-06-06 08:30:00,AUD,yellow,Goods Trade Balance,6550000000.0,5370000000.0,4840000000.0,other,unspecified,unspecified,2024-06-06 00:00:00,08:30:00
2024-06-06 10:35:00,JPY,yellow,30-y Bond Auction,,,,bond,bond auction,30-year,2024-06-06 00:00:00,10:35:00
2024-06-06 12:45:00,CHF,yellow,Unemployment Rate,0.024,0.023,0.023,employment indicators,unemployment rate,unspecified,2024-06-06 00:00:00,12:45:00
2024-06-06 13:00:00,EUR,yellow,German Factory Orders m/m,-0.002,0.006,-0.004,production indicators,unspecified,m/m,2024-06-06 00:00:00,13:00:00
2024-06-06 15:00:00,EUR,yellow,Italian Retail Sales m/m,-0.001,0.003,0.0,sales indicators,retail sales,m/m,2024-06-06 00:00:00,15:00:00
2024-06-06 15:30:00,GBP,orange,Construction PMI,54.7,52.5,53.0,production indicators,unspecified,unspecified,2024-06-06 00:00:00,15:30:00
2024-06-06 15:58:00,EUR,yellow,French 10-y Bond Auction,,,,bond,bond auction,10-year,2024-06-06 00:00:00,15:58:00
2024-06-06 16:00:00,EUR,yellow,Retail Sales m/m,-0.005,-0.002,0.006999999999999999,sales indicators,retail sales,m/m,2024-06-06 00:00:00,16:00:00
2024-06-06 00:00:00,EUR,orange,European Parliamentary Elections,,,,political events,parliamentary elections,unspecified,2024-06-06 00:00:00,00:00:00
2024-06-06 18:30:00,USD,yellow,Challenger Job Cuts y/y,-0.203,,-0.033,other,unspecified,y/y,2024-06-06 00:00:00,18:30:00
2024-06-06 19:15:00,EUR,red,Main Refinancing Rate,0.0425,0.0425,0.045,monetary policy,rate decision,unspecified,2024-06-06 00:00:00,19:15:00
2024-06-06 19:15:00,EUR,red,Monetary Policy Statement,,,,monetary policy,policy statement/report,unspecified,2024-06-06 00:00:00,19:15:00
2024-06-06 19:30:00,CAD,yellow,Trade Balance,-1000000000.0,-1200000000.0,-2000000000.0,other,unspecified,unspecified,2024-06-06 00:00:00,19:30:00
2024-06-06 19:30:00,USD,red,Unemployment Claims,229000.0,220000.0,221000.0,employment indicators,unemployment claims,unspecified,2024-06-06 00:00:00,19:30:00
2024-06-06 19:30:00,USD,yellow,Revised Nonfarm Productivity q/q,0.002,0.001,0.003,other,unspecified,q/q,2024-06-06 00:00:00,19:30:00
2024-06-06 19:30:00,USD,yellow,Revised Unit Labor Costs q/q,0.04,0.048,0.047,other,unspecified,q/q,2024-06-06 00:00:00,19:30:00
2024-06-06 19:30:00,USD,yellow,Trade Balance,-74600000000.0,-76200000000.0,-68599999999.99999,other,unspecified,unspecified,2024-06-06 00:00:00,19:30:00
2024-06-06 19:45:00,EUR,red,ECB Press Conference,,,,speak,press conference,unspecified,2024-06-06 00:00:00,19:45:00
2024-06-06 21:00:00,CAD,orange,Ivey PMI,52.0,65.2,63.0,production indicators,unspecified,unspecified,2024-06-06 00:00:00,21:00:00
2024-06-06 21:30:00,USD,yellow,Natural Gas Storage,98000000000.0,89000000000.0,84000000000.0,other,unspecified,unspecified,2024-06-06 00:00:00,21:30:00
2024-06-07 05:45:00,NZD,yellow,Manufacturing Sales q/q,0.006999999999999999,,-0.005,other,unspecified,q/q,2024-06-07 00:00:00,05:45:00
2024-06-07 06:30:00,JPY,yellow,Household Spending y/y,0.005,0.006,-0.012,other,unspecified,y/y,2024-06-07 00:00:00,06:30:00
2024-06-07 10:00:00,AUD,yellow,RBA Deputy Gov Hauser Speaks,,,,speak,unspecified,unspecified,2024-06-07 00:00:00,10:00:00
2024-06-07 10:03:00,CNY,yellow,Trade Balance,586000000000.0,523000000000.0,513000000000.0,other,unspecified,unspecified,2024-06-07 00:00:00,10:03:00
2024-06-07 10:04:00,CNY,yellow,USD-Denominated Trade Balance,82600000000.0,72200000000.0,72400000000.0,other,unspecified,unspecified,2024-06-07 00:00:00,10:04:00
2024-06-07 12:00:00,JPY,yellow,Leading Indicators,1.1159999999999999,1.1159999999999999,1.122,other,unspecified,unspecified,2024-06-07 00:00:00,12:00:00
2024-06-07 13:00:00,EUR,yellow,German Industrial Production m/m,-0.001,0.001,-0.004,production indicators,unspecified,m/m,2024-06-07 00:00:00,13:00:00
2024-06-07 13:00:00,EUR,yellow,German Trade Balance,22100000000.0,22600000000.0,22200000000.0,other,unspecified,unspecified,2024-06-07 00:00:00,13:00:00
2024-06-07 13:00:00,GBP,yellow,Halifax HPI m/m,-0.001,0.003,0.0,other,unspecified,m/m,2024-06-07 00:00:00,13:00:00
2024-06-07 13:45:00,EUR,yellow,French Trade Balance,-7600000000.0,-5400000000.0,-5400000000.0,other,unspecified,unspecified,2024-06-07 00:00:00,13:45:00
2024-06-07 14:00:00,CHF,yellow,Foreign Currency Reserves,718000000000.0,,720000000000.0,other,unspecified,unspecified,2024-06-07 00:00:00,14:00:00
2024-06-07 14:00:00,EUR,yellow,German Buba President Nagel Speaks,,,,speak,unspecified,unspecified,2024-06-07 00:00:00,14:00:00
2024-06-07 16:00:00,EUR,yellow,Final Employment Change q/q,0.003,0.003,0.003,employment indicators,employment change,q/q,2024-06-07 00:00:00,16:00:00
2024-06-07 16:00:00,EUR,yellow,Revised GDP q/q,0.003,0.003,0.003,gdp,revised gdp,q/q,2024-06-07 00:00:00,16:00:00
2024-06-07 17:03:00,EUR,yellow,German Buba Monthly Report,,,,other,unspecified,monthly,2024-06-07 00:00:00,17:03:00
2024-06-07 00:00:00,EUR,orange,European Parliamentary Elections,,,,political events,parliamentary elections,unspecified,2024-06-07 00:00:00,00:00:00
2024-06-07 19:30:00,CAD,red,Employment Change,26700.0,24800.0,90400.0,employment indicators,employment change,unspecified,2024-06-07 00:00:00,19:30:00
2024-06-07 19:30:00,CAD,red,Unemployment Rate,0.062,0.062,0.061,employment indicators,unemployment rate,unspecified,2024-06-07 00:00:00,19:30:00
2024-06-07 19:30:00,CAD,yellow,Capacity Utilization Rate,0.785,0.7879999999999999,0.7859999999999999,other,unspecified,unspecified,2024-06-07 00:00:00,19:30:00
2024-06-07 19:30:00,USD,red,Average Hourly Earnings m/m,0.004,0.003,0.002,other,employment indicators,m/m,2024-06-07 00:00:00,19:30:00
2024-06-07 19:30:00,USD,red,Non-Farm Employment Change,272000.0,182000.0,165000.0,employment indicators,employment change,unspecified,2024-06-07 00:00:00,19:30:00
2024-06-07 19:30:00,USD,red,Unemployment Rate,0.04,0.039,0.039,employment indicators,unemployment rate,unspecified,2024-06-07 00:00:00,19:30:00
2024-06-07 21:00:00,USD,yellow,Final Wholesale Inventories m/m,0.001,0.002,0.002,other,unspecified,m/m,2024-06-07 00:00:00,21:00:00
2024-06-07 23:00:00,USD,yellow,FOMC Member Cook Speaks,,,,speak,central bank speak,unspecified,2024-06-07 00:00:00,23:00:00
2024-06-08 02:00:00,USD,yellow,Consumer Credit m/m,6400000000.0,9300000000.0,-1100000000.0,other,unspecified,m/m,2024-06-08 00:00:00,02:00:00
2024-06-08 00:00:00,EUR,orange,European Parliamentary Elections,,,,political events,parliamentary elections,unspecified,2024-06-08 00:00:00,00:00:00
2024-06-09 00:00:00,EUR,red,European Parliamentary Elections,,,,political events,parliamentary elections,unspecified,2024-06-09 00:00:00,00:00:00
2024-06-10 00:00:00,AUD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-06-10 00:00:00,00:00:00
2024-06-10 06:50:00,JPY,yellow,Bank Lending y/y,0.03,0.031,0.031,other,unspecified,y/y,2024-06-10 00:00:00,06:50:00
2024-06-10 06:50:00,JPY,yellow,Current Account,2520000000000.0,2089999999999.9998,2009999999999.9998,other,unspecified,unspecified,2024-06-10 00:00:00,06:50:00
2024-06-10 06:50:00,JPY,yellow,Final GDP Price Index y/y,0.034,0.036000000000000004,0.036000000000000004,gdp,final gdp,y/y,2024-06-10 00:00:00,06:50:00
2024-06-10 06:50:00,JPY,yellow,Final GDP q/q,-0.005,-0.005,-0.005,gdp,final gdp,q/q,2024-06-10 00:00:00,06:50:00
2024-06-10 00:00:00,CNY,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-06-10 00:00:00,00:00:00
2024-06-10 12:00:00,JPY,yellow,Economy Watchers Sentiment,45.7,48.6,47.4,other,unspecified,unspecified,2024-06-10 00:00:00,12:00:00
2024-06-10 14:00:00,CHF,yellow,SECO Consumer Climate,-38.0,-37.0,-38.0,other,unspecified,unspecified,2024-06-10 00:00:00,14:00:00
2024-06-10 15:00:00,EUR,yellow,Italian Industrial Production m/m,-0.01,0.003,-0.005,production indicators,unspecified,m/m,2024-06-10 00:00:00,15:00:00
2024-06-10 15:30:00,EUR,yellow,Sentix Investor Confidence,0.3,-1.5,-3.6,other,unspecified,unspecified,2024-06-10 00:00:00,15:30:00
2024-06-10 16:30:00,EUR,yellow,German Buba President Nagel Speaks,,,,speak,unspecified,unspecified,2024-06-10 00:00:00,16:30:00
2024-06-11 06:50:00,JPY,yellow,M2 Money Stock y/y,0.019,0.021,0.022000000000000002,other,unspecified,y/y,2024-06-11 00:00:00,06:50:00
2024-06-11 08:30:00,AUD,yellow,NAB Business Confidence,-3.0,,2.0,other,unspecified,unspecified,2024-06-11 00:00:00,08:30:00
2024-06-11 12:58:00,JPY,yellow,Prelim Machine Tool Orders y/y,0.042,,-0.08900000000000001,other,unspecified,y/y,2024-06-11 00:00:00,12:58:00
2024-06-11 13:00:00,GBP,red,Claimant Count Change,50400.0,10200.0,8400.0,employment indicators,employment indicators,unspecified,2024-06-11 00:00:00,13:00:00
2024-06-11 13:00:00,GBP,orange,Average Earnings Index 3m/y,0.059000000000000004,0.057,0.059000000000000004,other,unspecified,unspecified,2024-06-11 00:00:00,13:00:00
2024-06-11 13:00:00,GBP,yellow,Unemployment Rate,0.044000000000000004,0.043,0.043,employment indicators,unemployment rate,unspecified,2024-06-11 00:00:00,13:00:00
2024-06-11 17:00:00,USD,yellow,NFIB Small Business Index,90.5,89.8,89.7,other,unspecified,unspecified,2024-06-11 00:00:00,17:00:00
2024-06-11 19:30:00,CAD,yellow,Building Permits m/m,0.205,0.049,-0.12300000000000001,other,unspecified,m/m,2024-06-11 00:00:00,19:30:00
2024-06-11 20:30:00,GBP,yellow,CB Leading Index m/m,-0.001,,-0.001,other,unspecified,m/m,2024-06-11 00:00:00,20:30:00
2024-06-12 00:01:00,USD,orange,10-y Bond Auction,,,,bond,bond auction,10-year,2024-06-12 00:00:00,00:01:00
2024-06-12 05:45:00,NZD,yellow,Visitor Arrivals m/m,-0.094,,0.09699999999999999,other,unspecified,m/m,2024-06-12 00:00:00,05:45:00
2024-06-12 06:50:00,JPY,yellow,PPI y/y,0.024,0.02,0.011000000000000001,inflation,general ppi,y/y,2024-06-12 00:00:00,06:50:00
2024-06-12 08:30:00,CNY,orange,CPI y/y,0.003,0.004,0.003,inflation,general cpi,y/y,2024-06-12 00:00:00,08:30:00
2024-06-12 08:30:00,CNY,orange,PPI y/y,-0.013999999999999999,-0.015,-0.025,inflation,general ppi,y/y,2024-06-12 00:00:00,08:30:00
2024-06-12 13:00:00,EUR,yellow,German Final CPI m/m,0.001,0.001,0.001,inflation,general cpi,m/m,2024-06-12 00:00:00,13:00:00
2024-06-12 13:00:00,GBP,red,GDP m/m,0.0,0.0,0.004,gdp,gdp general,m/m,2024-06-12 00:00:00,13:00:00
2024-06-12 13:00:00,GBP,yellow,Construction Output m/m,-0.013999999999999999,0.001,-0.004,other,unspecified,m/m,2024-06-12 00:00:00,13:00:00
2024-06-12 13:00:00,GBP,yellow,Goods Trade Balance,-19600000000.0,-14200000000.0,-14000000000.0,other,unspecified,unspecified,2024-06-12 00:00:00,13:00:00
2024-06-12 13:00:00,GBP,yellow,Index of Services 3m/3m,0.009000000000000001,0.008,0.006999999999999999,other,unspecified,unspecified,2024-06-12 00:00:00,13:00:00
2024-06-12 13:00:00,GBP,yellow,Industrial Production m/m,-0.009000000000000001,-0.001,0.002,production indicators,unspecified,m/m,2024-06-12 00:00:00,13:00:00
2024-06-12 13:00:00,GBP,yellow,Manufacturing Production m/m,-0.013999999999999999,-0.002,0.003,other,unspecified,m/m,2024-06-12 00:00:00,13:00:00
2024-06-12 00:00:00,EUR,yellow,Eurogroup Meetings,,,,political events,unspecified,unspecified,2024-06-12 00:00:00,00:00:00
2024-06-12 16:33:00,EUR,yellow,German 10-y Bond Auction,,,,bond,bond auction,10-year,2024-06-12 00:00:00,16:33:00
2024-06-12 18:01:00,GBP,yellow,NIESR GDP Estimate,0.006999999999999999,,0.006999999999999999,gdp,gdp estimate,unspecified,2024-06-12 00:00:00,18:01:00
2024-06-12 19:30:00,USD,red,Core CPI m/m,0.002,0.003,0.003,inflation,general cpi,m/m,2024-06-12 00:00:00,19:30:00
2024-06-12 19:30:00,USD,red,CPI m/m,0.0,0.001,0.003,inflation,general cpi,m/m,2024-06-12 00:00:00,19:30:00
2024-06-12 19:30:00,USD,red,CPI y/y,0.033,0.034,0.034,inflation,general cpi,y/y,2024-06-12 00:00:00,19:30:00
2024-06-12 21:30:00,USD,yellow,Crude Oil Inventories,3700000.0,-1200000.0,1200000.0,other,unspecified,unspecified,2024-06-12 00:00:00,21:30:00
2024-06-13 01:00:00,USD,red,Federal Funds Rate,0.055,0.055,0.055,monetary policy,rate decision,unspecified,2024-06-13 00:00:00,01:00:00
2024-06-13 01:00:00,USD,red,FOMC Economic Projections,,,,submit,economic projections,unspecified,2024-06-13 00:00:00,01:00:00
2024-06-13 01:00:00,USD,red,FOMC Statement,,,,monetary policy,policy statement,unspecified,2024-06-13 00:00:00,01:00:00
2024-06-13 01:00:00,USD,yellow,Federal Budget Balance,-347100000000.0,-279600000000.0,209500000000.0,submit,budget release,unspecified,2024-06-13 00:00:00,01:00:00
2024-06-13 01:30:00,USD,red,FOMC Press Conference,,,,speak,press conference,unspecified,2024-06-13 00:00:00,01:30:00
2024-06-13 02:15:00,CAD,red,BOC Gov Macklem Speaks,,,,speak,central bank speak,unspecified,2024-06-13 00:00:00,02:15:00
2024-06-13 02:30:00,EUR,yellow,German Buba President Nagel Speaks,,,,speak,unspecified,unspecified,2024-06-13 00:00:00,02:30:00
2024-06-13 06:01:00,GBP,yellow,RICS House Price Balance,-0.17,-0.05,-0.07,other,unspecified,unspecified,2024-06-13 00:00:00,06:01:00
2024-06-13 06:50:00,JPY,yellow,BSI Manufacturing Index,-1.0,-5.2,-6.7,economic indicators,unspecified,unspecified,2024-06-13 00:00:00,06:50:00
2024-06-13 08:30:00,AUD,red,Employment Change,39700.0,30500.0,37400.0,employment indicators,employment change,unspecified,2024-06-13 00:00:00,08:30:00
2024-06-13 08:30:00,AUD,red,Unemployment Rate,0.04,0.04,0.040999999999999995,employment indicators,unemployment rate,unspecified,2024-06-13 00:00:00,08:30:00
2024-06-13 13:00:00,EUR,yellow,German WPI m/m,0.001,0.003,0.004,other,unspecified,m/m,2024-06-13 00:00:00,13:00:00
2024-06-13 13:30:00,CHF,yellow,PPI m/m,-0.003,0.005,0.006,inflation,general ppi,m/m,2024-06-13 00:00:00,13:30:00
